Feature,Gain,Weight,Cover,XGBContribution,Permutation,Target,CompositeImportance,BusinessMeaning
daily_discount_amount_lag365,0.03339461609721184,59.0,430.5508728027344,0.0012207777,0.0020767014473676683,COGS_Ratio,0.12194629596099596,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_roll30,0.0010461766505613923,82.0,366.22686767578125,0.0001416769,0.00023111603513825685,COGS_Ratio,0.12188775649677175,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_roll7,0.0007364240009337664,69.0,484.1986083984375,0.00013381711,0.00025392983225174247,COGS_Ratio,0.12182307719109235,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_lag30,0.0010861688060685992,79.0,390.8202819824219,0.00015781152,0.000244833150645718,COGS_Ratio,0.12170930099947652,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_lag7,0.0009112698608078063,77.0,409.7428894042969,0.000112704896,0.00023543699644505977,COGS_Ratio,0.12153583676157656,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_roll7,0.0010140427621081471,60.0,560.7698974609375,0.00017116962,0.0002654590643942356,COGS_Ratio,0.12147649948058184,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag7,0.0013634742936119437,83.0,347.98431396484375,0.00013968998,0.00031610067235305906,COGS_Ratio,0.12121137834512044,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag365,0.0013762761373072863,52.0,624.2750244140625,0.00021584888,0.00032457644701935353,COGS_Ratio,0.12089644066006625,nhu cầu lịch sử và tính mùa vụ
wt_sessions_roll7,10092361547776.0,14.0,543.3643188476562,5282.737,8451.27724609375,Revenue_Residual,0.12076466870329905,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_roll7,0.001849739346653223,47.0,656.4957885742188,0.00021470469,0.0004317866230849177,COGS_Ratio,0.11986495498230854,nhu cầu lịch sử và tính mùa vụ
covid_intensity_lag30,0.007639000192284584,41.0,652.1852416992188,0.00083317695,0.0012786333682015538,COGS_Ratio,0.11972264798821197,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag30,0.0013568090507760644,75.0,402.4320373535156,0.00017001198,0.0003683079848997295,COGS_Ratio,0.11950776417851927,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag365,20817666637824.0,12.0,394.4000244140625,3623.1287,4585.83017578125,Revenue_Residual,0.11947598932172368,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag30,9281971683328.0,27.0,428.4666748046875,4088.586,6520.31728515625,Revenue_Residual,0.11917972416749645,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag365,0.0011484194546937943,59.0,549.976318359375,0.00013455948,0.00026089256862178446,COGS_Ratio,0.11917777070712612,nhu cầu lịch sử và tính mùa vụ
category_encoded_lag30,0.0013993940083310008,71.0,436.263427734375,0.00014443202,0.0003116055682767183,COGS_Ratio,0.11894673852390765,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag365,0.003873014822602272,69.0,421.2724914550781,0.00038198638,0.0005816938588395715,COGS_Ratio,0.11761920666805566,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag7,0.0010106038535013795,70.0,432.37994384765625,0.00011174998,0.0002540920919273049,COGS_Ratio,0.11715821000398208,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_roll30,0.0012747952714562416,68.0,445.433837890625,0.000126985,0.0002775267174001783,COGS_Ratio,0.1167813949187633,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_lag30,11824938352640.0,19.0,472.4315490722656,3742.1138,4248.900390625,Revenue_Residual,0.11654407728538314,nhu cầu lịch sử và tính mùa vụ
day_of_week,0.0007355866255238652,39.0,705.2077026367188,0.000192985,0.00027091247029602527,COGS_Ratio,0.11646811023139805,"hiệu ứng lịch, mùa vụ ngắn hạn và ngày đặc biệt"
daily_avg_fill_rate_lag365,0.008973508141934872,58.0,511.7758483886719,0.00026467882,0.0003384899173397571,COGS_Ratio,0.11616655417632245,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_lag365,0.0034390774089843035,42.0,668.2428588867188,0.00016602903,0.0003014749207068235,COGS_Ratio,0.11586191274739108,nhu cầu lịch sử và tính mùa vụ
aov_lag365,0.008223006501793861,60.0,476.9732971191406,0.00029471685,0.0006339414860121906,COGS_Ratio,0.11530015411648312,nhu cầu lịch sử và tính mùa vụ
legacy_aov_roll30,0.004327560309320688,51.0,564.564697265625,0.00030378537,0.0005428636795841157,COGS_Ratio,0.11500451834668013,nhu cầu lịch sử và tính mùa vụ
upt_lag7,0.0009444311144761741,76.0,357.2012939453125,0.00010316218,0.0002367286040680483,COGS_Ratio,0.11483834960738004,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag7,0.0009646203834563494,63.0,472.10638427734375,0.00012696585,0.00025895270518958566,COGS_Ratio,0.11462923369499722,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag365,0.0009143418865278363,68.0,418.2015075683594,0.00017239343,0.00029130850452929735,COGS_Ratio,0.114011074672872,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_roll7,0.0021875384263694286,54.0,533.5073852539062,0.00031134873,0.00041764890775084493,COGS_Ratio,0.11388257427523647,nhu cầu lịch sử và tính mùa vụ
wt_page_views_roll7,12268444057600.0,16.0,409.8999938964844,5243.564,8266.2947265625,Revenue_Residual,0.1129788011871801,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag30,0.0011007890570908785,73.0,368.108154296875,9.9174606e-05,0.00018416954553686083,COGS_Ratio,0.11290683058155962,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag365,0.0009960896568372846,72.0,373.87921142578125,9.801929e-05,0.00022095447347965093,COGS_Ratio,0.11263846185043183,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_lag365,0.02189173549413681,41.0,600.2415161132812,0.00022259356,0.00027708721463568506,COGS_Ratio,0.1107804597702268,nhu cầu lịch sử và tính mùa vụ
category_encoded_lag365,0.0016388247022405267,48.0,559.4248657226562,0.00028258606,0.00044270236394368113,COGS_Ratio,0.1106388497887627,nhu cầu lịch sử và tính mùa vụ
aov_lag30,0.0016322178998962045,74.0,329.6391906738281,0.00017300581,0.00034320722916163503,COGS_Ratio,0.11063128783914547,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag365,9913145229312.0,22.0,298.9727478027344,8240.37,11399.29296875,Revenue_Residual,0.11045077306894377,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_lag7,0.002450668951496482,68.0,384.86322021484375,0.00014972873,0.00024003511935006828,COGS_Ratio,0.1104073761665132,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_roll7,0.001213611802086234,67.0,395.1671447753906,0.00012723751,0.00023701622267253698,COGS_Ratio,0.11022448462671552,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_lag30,5580056428544.0,19.0,509.0420837402344,3967.4048,7313.17421875,Revenue_Residual,0.10986912262049434,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_roll7,6990498103296.0,26.0,386.3384094238281,5092.3145,7091.19287109375,Revenue_Residual,0.10976157296590501,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_lag7,0.0005399345536716282,48.0,562.5604248046875,7.775487e-05,0.0001408249547239393,COGS_Ratio,0.10898308811516613,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag30,0.002230202779173851,77.0,284.60003662109375,0.00016729918,0.0003617922600824386,COGS_Ratio,0.1088510611328084,nhu cầu lịch sử và tính mùa vụ
legacy_aov_lag7,0.0010008601238951087,66.0,390.2893981933594,0.00013175658,0.00024223796499427407,COGS_Ratio,0.10871156651201112,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_roll7,0.0008121799328364432,59.0,456.2847900390625,0.000115825496,0.0001971115794731304,COGS_Ratio,0.10871114674801619,nhu cầu lịch sử và tính mùa vụ
aov_roll30,0.002526473021134734,26.0,752.1075439453125,0.00014038233,0.00020139928383287043,COGS_Ratio,0.10859222285107502,nhu cầu lịch sử và tính mùa vụ
aov_roll30,10297391710208.0,12.0,441.2666931152344,5832.278,9011.1759765625,Revenue_Residual,0.1083258231345445,nhu cầu lịch sử và tính mùa vụ
upt_roll7,8542774886400.0,19.0,366.3841857910156,7720.183,9549.0337890625,Revenue_Residual,0.10822837025423653,nhu cầu lịch sử và tính mùa vụ
upt_lag365,0.0014796509640291333,57.0,458.06134033203125,0.00020594122,0.00037572371074929834,COGS_Ratio,0.10798477791689942,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag7,0.0012259222567081451,45.0,567.6644287109375,0.00019601756,0.00028338544652797284,COGS_Ratio,0.10764031883736187,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_lag7,0.0011490203905850649,51.0,508.3940734863281,0.00021001021,0.0002231414371635765,COGS_Ratio,0.10699990746240515,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag365,11121823055872.0,28.0,266.6893005371094,4247.1934,6812.31533203125,Revenue_Residual,0.1068562038417763,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_lag30,11659139612672.0,27.0,349.7703552246094,2019.1661,800.3044189453125,Revenue_Residual,0.10654203436092258,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_roll7,9866889396224.0,28.0,251.9893035888672,4644.243,10139.4056640625,Revenue_Residual,0.1064576236476881,nhu cầu lịch sử và tính mùa vụ
daily_order_line_count_lag365,0.11259990185499191,34.0,480.1499938964844,0.00023790597,0.00023731245892122388,COGS_Ratio,0.10605037952463858,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_lag30,0.0017726696096360683,42.0,578.5618286132812,0.00017734684,0.00028750253841280937,COGS_Ratio,0.1058888040811992,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_lag30,14369946599424.0,14.0,430.0285949707031,2758.9673,441.3835205078125,Revenue_Residual,0.10544586435390897,nhu cầu lịch sử và tính mùa vụ
legacy_aov_roll7,11976397815808.0,23.0,290.24786376953125,3973.4233,7505.1755859375,Revenue_Residual,0.10528025996536358,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_roll7,9315498852352.0,33.0,271.9636535644531,3041.9656,3975.435400390625,Revenue_Residual,0.10507364033744482,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag365,0.0009579858742654324,61.0,406.4819641113281,7.028331e-05,0.00015987473598215728,COGS_Ratio,0.10501167757004862,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_lag30,6148366270464.0,21.0,433.047607421875,3651.576,7062.0966796875,Revenue_Residual,0.10444182218455626,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_roll30,17259122655232.0,19.0,267.8631591796875,2661.2744,4368.27822265625,Revenue_Residual,0.10442567000396688,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag7,0.0009384453296661377,50.0,496.2920227050781,0.00017951819,0.00014819590433035046,COGS_Ratio,0.10430718978248237,nhu cầu lịch sử và tính mùa vụ
daily_discount_amount_roll30,0.004125221166759729,55.0,444.1236572265625,0.000102796934,0.00012041459704050794,COGS_Ratio,0.10371556197352942,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_roll7,10419251970048.0,38.0,153.36842346191406,3591.7717,5317.97109375,Revenue_Residual,0.10296841399004908,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_lag7,0.000734566303435713,66.0,331.5272521972656,6.16206e-05,0.00013211572368163616,COGS_Ratio,0.10167155683317383,nhu cầu lịch sử và tính mùa vụ
legacy_aov_lag30,0.0011066473089158535,64.0,336.48907470703125,0.00011352509,0.00022372603125404568,COGS_Ratio,0.10080620065068094,nhu cầu lịch sử và tính mùa vụ
city_encoded_lag7,0.001170267816632986,46.0,497.5282897949219,9.756571e-05,0.0001443641842342913,COGS_Ratio,0.1001808434459917,nhu cầu lịch sử và tính mùa vụ
city_encoded_lag30,0.0015765574062243104,60.0,366.9300537109375,8.783351e-05,6.309807358775287e-05,COGS_Ratio,0.09962417789143045,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_lag365,0.001241948688402772,47.0,478.8829650878906,0.00010887846,0.00021931894589215516,COGS_Ratio,0.09944445252644307,nhu cầu lịch sử và tính mùa vụ
city_encoded_roll7,7174635388928.0,11.0,560.7454833984375,1512.1141,1822.5265625,Revenue_Residual,0.09940766532946313,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_roll7,9793148289024.0,22.0,253.5090789794922,6495.68,7686.4765625,Revenue_Residual,0.09845339958832496,nhu cầu lịch sử và tính mùa vụ
daily_order_count_lag30,0.0033481738064438105,29.0,627.93798828125,0.00014962928,0.00019004121713805944,COGS_Ratio,0.09826208755222948,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_lag30,0.0010262199211865664,51.0,427.4980163574219,0.00011738887,0.0001399347820552066,COGS_Ratio,0.0975798955293229,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag30,18388262846464.0,15.0,147.260009765625,6345.224,8294.9265625,Revenue_Residual,0.09749120064909772,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_lag30,0.0009138378081843257,38.0,542.963134765625,9.924614e-05,0.00016769524372648448,COGS_Ratio,0.09724934349105309,nhu cầu lịch sử và tính mùa vụ
covid_intensity_roll30,0.004226716235280037,7.0,817.2000732421875,0.00012896238,0.00020970212935935705,COGS_Ratio,0.09717472585562904,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_roll30,0.0050675636157393456,32.0,578.9188232421875,0.00023432115,0.0003672280698083341,COGS_Ratio,0.09711808567926378,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_roll7,8434851250176.0,10.0,541.8800048828125,1589.334,0.0,Revenue_Residual,0.09697754598463075,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_roll7,0.002486568409949541,37.0,529.9404907226562,0.00017551323,0.0003025709185749292,COGS_Ratio,0.09586422037292766,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_roll30,0.0014414220349863172,52.0,396.0135192871094,0.00013514861,0.0002829668577760458,COGS_Ratio,0.09575324050008578,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_roll7,0.0024399582762271166,19.0,702.6211547851562,7.9331556e-05,8.444361010333523e-05,COGS_Ratio,0.09570579738328275,nhu cầu lịch sử và tính mùa vụ
wt_page_views_roll7,0.002410136628895998,36.0,535.3361206054688,0.00014808551,0.00028411581297405064,COGS_Ratio,0.09527601708852587,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_lag365,12743056818176.0,14.0,304.6714172363281,3305.4297,6604.3701171875,Revenue_Residual,0.09485914184603146,nhu cầu lịch sử và tính mùa vụ
daily_mobile_order_ratio_lag30,8729335955456.0,25.0,271.3399963378906,3505.0576,4987.8052734375,Revenue_Residual,0.09480530122874156,nhu cầu lịch sử và tính mùa vụ
daily_mobile_order_ratio_roll7,7068822536192.0,21.0,322.8523864746094,3428.07,7849.14697265625,Revenue_Residual,0.09454490773378829,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_lag30,12330624614400.0,27.0,185.0037078857422,3649.3467,3482.45048828125,Revenue_Residual,0.09453123434221883,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_lag365,0.0009030248620547354,54.0,370.5517883300781,0.000108553926,0.00017538528481964022,COGS_Ratio,0.09443077681388702,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag365,0.001337095513008535,39.0,501.4615783691406,0.00016268685,0.00020695750718005,COGS_Ratio,0.09420863669145384,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_roll30,16350784258048.0,9.0,337.5333251953125,2236.3254,2291.376513671875,Revenue_Residual,0.0941512464897373,nhu cầu lịch sử và tính mùa vụ
daily_total_quantity_roll30,21072655155200.0,11.0,135.69091796875,4585.652,7759.9,Revenue_Residual,0.09403889617586787,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_roll30,0.0010391342220827937,53.0,375.32269287109375,9.794734e-05,0.00018468353955540805,COGS_Ratio,0.09396862918736952,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_roll30,0.0016827859217301011,30.0,578.4334106445312,0.00018215946,0.00021549557277467102,COGS_Ratio,0.09383192525983705,nhu cầu lịch sử và tính mùa vụ
daily_order_count_roll30,15820934610944.0,14.0,203.26429748535156,4783.996,7255.9427734375,Revenue_Residual,0.09324451584725156,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag7,7178895753216.0,22.0,321.7500305175781,3111.498,5571.5904296875,Revenue_Residual,0.09306234311660684,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag7,0.003135500242933631,31.0,548.9902954101562,0.00025373133,0.00035100852837786076,COGS_Ratio,0.09260366349597025,nhu cầu lịch sử và tính mùa vụ
daily_mobile_order_ratio_roll30,9077770944512.0,29.0,155.9379425048828,4793.86,7638.59765625,Revenue_Residual,0.09245965291548114,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag365,0.022207029163837433,54.0,294.2592468261719,0.00033897022,0.0005864648264832795,COGS_Ratio,0.09201440298071106,nhu cầu lịch sử và tính mùa vụ
wt_page_views_roll30,8188736831488.0,8.0,471.29998779296875,2174.3948,4895.9521484375,Revenue_Residual,0.09187678287581609,nhu cầu lịch sử và tính mùa vụ
daily_discount_depth_roll30,13675839619072.0,12.0,296.7416687011719,2251.2712,5228.21611328125,Revenue_Residual,0.09047754299866848,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_lag365,10258131976192.0,12.0,365.0833740234375,3026.178,4336.24794921875,Revenue_Residual,0.09045468521261006,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag7,0.0008183605968952179,48.0,392.4895935058594,4.7241192e-05,0.00012194605078548193,COGS_Ratio,0.0904512073477848,nhu cầu lịch sử và tính mùa vụ
aov_lag7,0.002613157033920288,21.0,632.4332885742188,7.967092e-05,0.00013729777128901333,COGS_Ratio,0.0902825374061336,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_roll7,13017965133824.0,18.0,242.21112060546875,4146.3643,2167.121337890625,Revenue_Residual,0.09000683056954256,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_lag30,10598623477760.0,13.0,309.79229736328125,3513.8286,6954.845703125,Revenue_Residual,0.0898104769115697,nhu cầu lịch sử và tính mùa vụ
daily_order_count_lag365,0.0028943936340510845,36.0,479.77777099609375,0.00015386696,0.00019305334717500955,COGS_Ratio,0.08908856931994061,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_roll30,0.0012896718690171838,35.0,497.9086608886719,6.092408e-05,9.058612195076421e-05,COGS_Ratio,0.08908138223058279,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_roll30,0.0019958065822720528,48.0,370.6041564941406,0.00012607308,0.0002359042235184461,COGS_Ratio,0.08897193619459827,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_roll7,0.0022198399528861046,53.0,320.8019104003906,0.000111523994,0.00018152360862586648,COGS_Ratio,0.08831846589818608,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_lag365,10480552771584.0,26.0,205.173095703125,1805.1062,3217.65947265625,Revenue_Residual,0.08830657647766899,nhu cầu lịch sử và tính mùa vụ
city_encoded_lag365,11253052342272.0,20.0,249.89498901367188,3142.3167,2267.493798828125,Revenue_Residual,0.08811689404349819,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_lag7,0.0008156616822816432,47.0,378.4999694824219,5.236439e-05,9.381802956340835e-05,COGS_Ratio,0.08788627975638372,nhu cầu lịch sử và tính mùa vụ
daily_discount_amount_lag30,10929031872512.0,13.0,304.29998779296875,3350.7512,5210.38388671875,Revenue_Residual,0.0878144994112536,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag30,0.001887079211883247,58.0,268.4689636230469,7.3482246e-05,0.00017694580601528286,COGS_Ratio,0.08735478755684249,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_roll30,11393800601600.0,22.0,201.99998474121094,2349.6829,4642.2986328125,Revenue_Residual,0.0870979711340516,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_lag7,9293306789888.0,21.0,222.50953674316406,3796.439,6144.56103515625,Revenue_Residual,0.08692046957865797,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_roll30,0.021571030840277672,38.0,409.0026550292969,0.0002376247,0.00015776418731547893,COGS_Ratio,0.0867810662181821,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_roll30,8768733052928.0,30.0,154.0500030517578,2738.7185,4397.92744140625,Revenue_Residual,0.08639866411377772,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_lag7,9947908669440.0,26.0,143.68460083007812,4203.948,5730.01630859375,Revenue_Residual,0.08618970270234412,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_roll7,8671232262144.0,17.0,284.49407958984375,3097.9817,5880.81484375,Revenue_Residual,0.08597550497150859,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag365,9114570719232.0,31.0,97.8419418334961,4484.6562,3749.095654296875,Revenue_Residual,0.08387303926245528,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_lag30,0.018163563683629036,15.0,574.5800170898438,0.00043857956,0.0005611647968180478,COGS_Ratio,0.08356641415666163,nhu cầu lịch sử và tính mùa vụ
upt_roll7,0.0006154844886623323,34.0,453.17059326171875,6.631283e-05,8.32670135423541e-05,COGS_Ratio,0.08314516916936515,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_roll7,0.0011765132658183575,34.0,441.4529113769531,9.1216076e-05,0.00016896066081244497,COGS_Ratio,0.0823457679207343,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag30,11567851634688.0,12.0,275.8249816894531,2623.728,3815.0984375,Revenue_Residual,0.08217039167289844,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag7,0.042446210980415344,34.0,334.78240966796875,0.00063995057,0.0007775318925268948,COGS_Ratio,0.08195557099470738,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_roll7,0.0014118616236373782,44.0,345.668212890625,0.00010812505,0.00016697231330908835,COGS_Ratio,0.08194494609508944,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_roll30,10704960618496.0,23.0,140.75218200683594,3123.8284,5139.05703125,Revenue_Residual,0.08146680809590726,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag30,15197705076736.0,14.0,132.5214385986328,3564.5186,5679.79462890625,Revenue_Residual,0.08026935094433245,nhu cầu lịch sử và tính mùa vụ
daily_mobile_order_ratio_lag7,9590622126080.0,22.0,169.72727966308594,3048.0786,4603.5380859375,Revenue_Residual,0.08016654136074512,nhu cầu lịch sử và tính mùa vụ
category_encoded_roll7,0.003256105352193117,27.0,466.0667419433594,0.00014872088,0.00021012556389905513,COGS_Ratio,0.07883134989243465,nhu cầu lịch sử và tính mùa vụ
category_encoded_roll30,0.008849703706800938,39.0,332.68463134765625,0.00036744817,0.0004031836288049817,COGS_Ratio,0.07869714010318737,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_lag7,0.007227360736578703,12.0,602.2166137695312,5.1515297e-05,5.917195449001156e-05,COGS_Ratio,0.07855827980301083,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_lag7,0.0007776867132633924,40.0,348.52752685546875,0.0001011977,0.00018729949078988284,COGS_Ratio,0.07824132557059743,nhu cầu lịch sử và tính mùa vụ
category_encoded_roll7,14922736992256.0,17.0,109.76470947265625,3086.7346,3748.937939453125,Revenue_Residual,0.07821870467571455,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_lag7,9023781863424.0,18.0,251.54446411132812,1786.512,1908.5277099609375,Revenue_Residual,0.07816011039216711,nhu cầu lịch sử và tính mùa vụ
upt_lag7,7037930438656.0,17.0,267.3941345214844,2860.8008,3840.9873046875,Revenue_Residual,0.07765995321609495,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_lag7,6788058972160.0,24.0,181.433349609375,2703.7192,4833.119921875,Revenue_Residual,0.07739799389262528,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_roll7,9301700640768.0,18.0,218.36109924316406,2338.059,3370.119775390625,Revenue_Residual,0.07739601125556195,nhu cầu lịch sử và tính mùa vụ
category_encoded_lag7,0.0010962801752611995,34.0,392.8353271484375,0.00014927387,0.00015413047512993216,COGS_Ratio,0.07727372442396507,nhu cầu lịch sử và tính mùa vụ
daily_total_quantity_lag365,0.010101664811372757,32.0,391.6218566894531,0.00020769158,0.00023045770940370857,COGS_Ratio,0.07716810240444963,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_roll30,8099560161280.0,29.0,89.70344543457031,3339.868,4518.064697265625,Revenue_Residual,0.07715392379434408,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag365,0.006326168775558472,47.0,240.85105895996094,0.00036768717,0.0004916407284326852,COGS_Ratio,0.07650339883086493,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_lag30,0.0018106740899384022,30.0,418.7399597167969,0.00013435501,0.00015861869032960386,COGS_Ratio,0.07620491353941998,nhu cầu lịch sử và tính mùa vụ
upt_roll30,11533771866112.0,20.0,84.06999206542969,3656.478,7026.56181640625,Revenue_Residual,0.07576610928355414,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_lag30,6711944413184.0,29.0,102.89309692382812,2794.5974,5264.384765625,Revenue_Residual,0.07547645822777269,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag30,9111577034752.0,19.0,151.28948974609375,4053.8547,5586.2837890625,Revenue_Residual,0.07547195801626251,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_roll30,0.005980110261589289,44.0,274.1659240722656,0.00021879308,0.00012629248085431754,COGS_Ratio,0.07531900556362343,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_lag365,0.0012671946315094829,36.0,358.75836181640625,8.227874e-05,0.00013084879028610886,COGS_Ratio,0.07523212051904804,nhu cầu lịch sử và tính mùa vụ
category_encoded_roll30,10504823111680.0,20.0,143.88499450683594,2586.6426,3111.222802734375,Revenue_Residual,0.07440890973725868,nhu cầu lịch sử và tính mùa vụ
upt_lag30,6044346482688.0,33.0,82.8484878540039,1840.4015,3781.497021484375,Revenue_Residual,0.07396191418872025,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_roll7,0.005443853326141834,36.0,331.6138610839844,0.00015765005,0.0003149660013150424,COGS_Ratio,0.07389233125967401,nhu cầu lịch sử và tính mùa vụ
city_encoded_roll30,0.0019229139434173703,32.0,379.434326171875,9.544719e-05,0.0001434838690329343,COGS_Ratio,0.07373217922737699,nhu cầu lịch sử và tính mùa vụ
daily_total_quantity_lag30,0.0018138694576919079,18.0,507.4166564941406,6.678348e-05,9.71597750321962e-05,COGS_Ratio,0.07349400541209455,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_roll7,0.0009580018813721836,29.0,405.9172058105469,7.544826e-05,0.0001397022424498573,COGS_Ratio,0.07338212908114874,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_roll30,12513423917056.0,21.0,100.60477447509766,1317.502,2119.061181640625,Revenue_Residual,0.0725818939560545,nhu cầu lịch sử và tính mùa vụ
wt_page_views_roll30,0.0014642452588304877,17.0,504.9647216796875,5.7091012e-05,0.0001246523330337368,COGS_Ratio,0.07223021221926977,nhu cầu lịch sử và tính mùa vụ
